target,status,err,completion_time
EURUSD,1,ok: continue,2018-11-22 12:18:27
EEM,1,ok: continue,2018-11-22 12:18:27
EFA,1,ok: continue,2018-11-22 12:18:27
EWZ,1,ok: continue,2018-11-22 12:18:27
FXI,1,ok: continue,2018-11-22 12:18:27
GDX,1,ok: continue,2018-11-22 12:18:27
HYG,1,ok: continue,2018-11-22 12:18:27
IAU,1,ok: continue,2018-11-22 12:18:27
IWM,1,ok: continue,2018-11-22 12:18:27
SPY,1,ok: continue,2018-11-22 12:18:27
USO,1,ok: continue,2018-11-22 12:18:27
VWO,1,ok: continue,2018-11-22 12:18:27
XLE,1,ok: continue,2018-11-22 12:18:27
XLF,1,ok: continue,2018-11-22 12:18:27
XLI,1,ok: continue,2018-11-22 12:18:27
XLK,1,ok: continue,2018-11-22 12:18:27
XLP,1,ok: continue,2018-11-22 12:18:27
XLU,1,ok: continue,2018-11-22 12:18:27
XOP,1,ok: continue,2018-11-22 12:18:27
JNK,1,ok: continue,2018-11-22 12:18:27
IYR,1,ok: continue,2018-11-22 12:18:27
VEA,1,ok: continue,2018-11-22 12:18:27
SLV,1,ok: continue,2018-11-22 12:18:27
XLV,1,ok: continue,2018-11-22 12:18:27
RSX,1,ok: continue,2018-11-22 12:18:27
TLT,1,ok: continue,2018-11-22 12:18:27
EWJ,1,ok: continue,2018-11-22 12:18:27
OIH,1,ok: continue,2018-11-22 12:18:27
GLD,1,ok: continue,2018-11-22 12:18:27
EZU,1,ok: continue,2018-11-22 12:18:27
KRE,1,ok: continue,2018-11-22 12:18:27
SMH,1,ok: continue,2018-11-22 12:18:27
XLB,1,ok: continue,2018-11-22 12:18:27
XRT,1,ok: continue,2018-11-22 12:18:27
LQD,1,ok: continue,2018-11-22 12:18:27
EWT,1,ok: continue,2018-11-22 12:18:27
XLY,1,ok: continue,2018-11-22 12:18:27
VNQ,1,ok: continue,2018-11-22 12:18:27
EWH,1,ok: continue,2018-11-22 12:18:27
EWW,1,ok: continue,2018-11-22 12:18:27
XBI,1,ok: continue,2018-11-22 12:18:27
DIA,1,ok: continue,2018-11-22 12:18:27
EWG,1,ok: continue,2018-11-22 12:18:27
VGK,1,ok: continue,2018-11-22 12:18:27
IEF,1,ok,2018-11-22 12:39:08
EMB,1,ok,2018-11-22 13:03:04
FEZ,1,ok,2018-11-22 13:26:49
AGG,1,ok,2018-11-22 13:45:29
ITB,1,ok,2018-11-22 12:39:10
EWC,1,ok,2018-11-22 13:03:04
UNG,1,ok,2018-11-22 13:26:49
USDJPY,1,ok,2018-11-22 14:33:56
GBPUSD,1,ok,2018-11-22 13:41:20
AUDUSD,1,ok,2018-11-22 14:43:19
USDCAD,1,ok,2018-11-22 15:29:45
EURJPY,1,ok,2018-11-22 16:11:10
NZDUSD,1,ok: continue,2018-11-22 12:18:27
XAGUSD,1,ok: continue,2018-11-22 12:18:27
