target,status,err,completion_time
EURUSD,1,ok: continue,2018-11-29 03:14:40
EEM,1,ok: continue,2018-11-29 03:14:40
EFA,1,ok: continue,2018-11-29 03:14:40
EWZ,1,ok: continue,2018-11-29 03:14:40
FXI,1,ok: continue,2018-11-29 03:14:40
GDX,1,ok: continue,2018-11-29 03:14:40
HYG,1,ok: continue,2018-11-29 03:14:40
IAU,1,ok: continue,2018-11-29 03:14:40
IWM,1,ok: continue,2018-11-29 03:14:40
SPY,1,ok: continue,2018-11-29 03:14:40
USO,1,ok: continue,2018-11-29 03:14:40
VWO,1,ok: continue,2018-11-29 03:14:40
XLE,1,ok: continue,2018-11-29 03:14:40
XLF,1,ok: continue,2018-11-29 03:14:40
XLI,1,ok: continue,2018-11-29 03:14:40
XLK,1,ok: continue,2018-11-29 03:14:40
XLP,1,ok: continue,2018-11-29 03:14:40
XLU,1,ok: continue,2018-11-29 03:14:40
XOP,1,ok: continue,2018-11-29 03:14:40
JNK,1,ok: continue,2018-11-29 03:14:40
IYR,1,ok: continue,2018-11-29 03:14:40
VEA,1,ok: continue,2018-11-29 03:14:40
SLV,1,ok: continue,2018-11-29 03:14:40
XLV,1,ok: continue,2018-11-29 03:14:40
RSX,1,ok: continue,2018-11-29 03:14:40
TLT,1,ok: continue,2018-11-29 03:14:40
EWJ,1,ok: continue,2018-11-29 03:14:40
OIH,1,ok: continue,2018-11-29 03:14:40
GLD,1,ok: continue,2018-11-29 03:14:40
EZU,1,ok: continue,2018-11-29 03:14:40
KRE,1,ok: continue,2018-11-29 03:14:40
SMH,1,ok: continue,2018-11-29 03:14:40
XLB,1,ok: continue,2018-11-29 03:14:40
XRT,1,ok: continue,2018-11-29 03:14:40
LQD,1,ok: continue,2018-11-29 03:14:40
EWT,1,ok: continue,2018-11-29 03:14:40
XLY,1,ok: continue,2018-11-29 03:14:40
VNQ,1,ok: continue,2018-11-29 03:14:40
EWH,1,ok: continue,2018-11-29 03:14:40
EWW,1,ok: continue,2018-11-29 03:14:40
XBI,1,ok: continue,2018-11-29 03:14:40
DIA,1,ok: continue,2018-11-29 03:14:40
EWG,1,ok: continue,2018-11-29 03:14:40
VGK,1,ok: continue,2018-11-29 03:14:40
IEF,1,ok: continue,2018-11-29 03:14:40
EMB,1,ok: continue,2018-11-29 03:14:40
FEZ,1,ok: continue,2018-11-29 03:14:40
AGG,1,ok: continue,2018-11-29 03:14:40
ITB,1,ok: continue,2018-11-29 03:14:40
EWC,1,ok: continue,2018-11-29 03:14:40
UNG,1,ok: continue,2018-11-29 03:14:40
USDJPY,1,ok: continue,2018-11-29 03:14:40
GBPUSD,1,ok: continue,2018-11-29 03:14:40
AUDUSD,1,ok: continue,2018-11-29 03:14:40
USDCAD,1,ok: continue,2018-11-29 03:14:40
EURJPY,1,ok: continue,2018-11-29 03:14:40
NZDUSD,1,ok: continue,2018-11-29 03:14:40
XAGUSD,1,ok: continue,2018-11-29 03:14:40
