target,status,err,completion_time
EURUSD,1,ok: continue,2018-11-22 16:11:10
EEM,1,ok: continue,2018-11-22 16:11:10
EFA,1,ok: continue,2018-11-22 16:11:10
EWZ,1,ok: continue,2018-11-22 16:11:10
FXI,1,ok: continue,2018-11-22 16:11:10
GDX,1,ok: continue,2018-11-22 16:11:10
HYG,1,ok: continue,2018-11-22 16:11:10
IAU,1,ok: continue,2018-11-22 16:11:10
IWM,1,ok: continue,2018-11-22 16:11:10
SPY,1,ok: continue,2018-11-22 16:11:10
USO,1,ok: continue,2018-11-22 16:11:10
VWO,1,ok: continue,2018-11-22 16:11:10
XLE,1,ok: continue,2018-11-22 16:11:10
XLF,1,ok: continue,2018-11-22 16:11:10
XLI,1,ok: continue,2018-11-22 16:11:10
XLK,1,ok: continue,2018-11-22 16:11:10
XLP,1,ok: continue,2018-11-22 16:11:10
XLU,1,ok: continue,2018-11-22 16:11:10
XOP,1,ok: continue,2018-11-22 16:11:10
JNK,1,ok: continue,2018-11-22 16:11:10
IYR,1,ok: continue,2018-11-22 16:11:10
VEA,1,ok: continue,2018-11-22 16:11:10
SLV,1,ok: continue,2018-11-22 16:11:10
XLV,1,ok: continue,2018-11-22 16:11:10
RSX,1,ok: continue,2018-11-22 16:11:10
TLT,1,ok: continue,2018-11-22 16:11:10
EWJ,1,ok: continue,2018-11-22 16:11:10
OIH,1,ok: continue,2018-11-22 16:11:10
GLD,1,ok: continue,2018-11-22 16:11:10
EZU,1,ok: continue,2018-11-22 16:11:10
KRE,1,ok: continue,2018-11-22 16:11:10
SMH,1,ok: continue,2018-11-22 16:11:10
XLB,1,ok: continue,2018-11-22 16:11:10
XRT,1,ok: continue,2018-11-22 16:11:10
LQD,1,ok: continue,2018-11-22 16:11:10
EWT,1,ok: continue,2018-11-22 16:11:10
XLY,1,ok: continue,2018-11-22 16:11:10
VNQ,1,ok: continue,2018-11-22 16:11:10
EWH,1,ok: continue,2018-11-22 16:11:10
EWW,1,ok: continue,2018-11-22 16:11:10
XBI,1,ok,2018-11-22 16:38:55
DIA,1,ok,2018-11-22 17:09:38
EWG,1,ok,2018-11-22 17:40:39
VGK,1,ok,2018-11-22 18:06:32
IEF,1,ok,2018-11-22 16:38:55
EMB,1,ok,2018-11-22 17:09:33
FEZ,1,ok,2018-11-22 17:40:42
AGG,1,ok,2018-11-22 18:06:35
ITB,1,ok,2018-11-22 16:39:07
EWC,1,ok,2018-11-22 17:09:40
UNG,1,ok,2018-11-22 17:40:45
USDJPY,1,ok,2018-11-22 18:54:52
GBPUSD,1,ok,2018-11-22 17:59:02
AUDUSD,1,ok,2018-11-22 19:02:02
USDCAD,1,ok,2018-11-22 19:49:13
EURJPY,1,ok,2018-11-22 20:31:18
NZDUSD,1,ok: continue,2018-11-22 18:06:32
XAGUSD,1,ok: continue,2018-11-22 18:06:32
