target,status,err,completion_time
EURUSD,1,ok: continue,2018-11-22 04:32:24
EEM,1,ok: continue,2018-11-22 04:32:24
EFA,1,ok: continue,2018-11-22 04:32:24
EWZ,1,ok: continue,2018-11-22 04:32:24
FXI,1,ok: continue,2018-11-22 04:32:24
GDX,1,ok: continue,2018-11-22 04:32:24
HYG,1,ok: continue,2018-11-22 04:32:24
IAU,1,ok: continue,2018-11-22 04:32:24
IWM,1,ok: continue,2018-11-22 04:32:24
SPY,1,ok: continue,2018-11-22 04:32:24
USO,1,ok: continue,2018-11-22 04:32:24
VWO,1,ok: continue,2018-11-22 04:32:24
XLE,1,ok: continue,2018-11-22 04:32:24
XLF,1,ok: continue,2018-11-22 04:32:24
XLI,1,ok: continue,2018-11-22 04:32:24
XLK,1,ok: continue,2018-11-22 04:32:24
XLP,1,ok: continue,2018-11-22 04:32:24
XLU,1,ok: continue,2018-11-22 04:32:24
XOP,1,ok: continue,2018-11-22 04:32:24
JNK,1,ok: continue,2018-11-22 04:32:24
IYR,1,ok: continue,2018-11-22 04:32:24
VEA,1,ok: continue,2018-11-22 04:32:24
SLV,1,ok: continue,2018-11-22 04:32:24
XLV,1,ok: continue,2018-11-22 04:32:24
RSX,1,ok: continue,2018-11-22 04:32:24
TLT,1,ok: continue,2018-11-22 04:32:24
EWJ,1,ok: continue,2018-11-22 04:32:24
OIH,1,ok: continue,2018-11-22 04:32:24
GLD,1,ok: continue,2018-11-22 04:32:24
EZU,1,ok: continue,2018-11-22 04:32:24
KRE,1,ok: continue,2018-11-22 04:32:24
SMH,1,ok: continue,2018-11-22 04:32:24
XLB,1,ok: continue,2018-11-22 04:32:24
XRT,1,ok: continue,2018-11-22 04:32:24
LQD,1,ok: continue,2018-11-22 04:32:24
EWT,1,ok: continue,2018-11-22 04:32:24
XLY,1,ok: continue,2018-11-22 04:32:24
VNQ,1,ok: continue,2018-11-22 04:32:24
EWH,1,ok: continue,2018-11-22 04:32:24
EWW,1,ok: continue,2018-11-22 04:32:24
XBI,1,ok: continue,2018-11-22 04:32:24
DIA,1,ok: continue,2018-11-22 04:32:24
EWG,1,ok: continue,2018-11-22 04:32:24
VGK,1,ok: continue,2018-11-22 04:32:24
IEF,1,ok,2018-11-22 04:52:03
EMB,1,ok,2018-11-22 05:14:40
FEZ,1,ok,2018-11-22 05:38:21
AGG,1,ok,2018-11-22 05:57:26
ITB,1,ok,2018-11-22 04:51:57
EWC,1,ok,2018-11-22 05:14:40
UNG,1,ok,2018-11-22 05:38:24
USDJPY,1,ok,2018-11-22 06:46:56
GBPUSD,1,ok,2018-11-22 05:52:06
AUDUSD,1,ok,2018-11-22 06:54:33
USDCAD,1,ok,2018-11-22 07:37:03
EURJPY,1,ok,2018-11-22 08:23:22
NZDUSD,1,ok: continue,2018-11-22 04:32:24
XAGUSD,1,ok: continue,2018-11-22 04:32:24
