target,status,err,completion_time
EURUSD,1,ok,2018-11-02 13:23:46
EEM,1,ok,2018-11-02 13:57:52
EFA,1,ok,2018-11-02 11:58:39
EWZ,1,ok,2018-11-02 12:37:33
FXI,1,ok,2018-11-02 11:58:31
HYG,1,ok,2018-11-02 12:37:33
IAU,1,ok,2018-11-02 11:58:39
IWM,1,ok,2018-11-02 12:37:37
SPY,1,ok,2018-11-02 11:58:27
VWO,1,ok,2018-11-02 12:37:14
XLE,1,ok,2018-11-02 11:58:33
XLF,1,ok,2018-11-02 12:37:28
XLI,1,ok,2018-11-02 11:58:36
XLK,1,ok,2018-11-02 12:37:36
XLP,1,ok,2018-11-02 11:58:32
XLU,1,ok,2018-11-02 12:37:32
XOP,1,ok,2018-11-02 13:15:47
JNK,1,ok,2018-11-02 13:53:19
IYR,1,ok,2018-11-02 13:16:27
VEA,1,ok,2018-11-02 13:54:20
SLV,1,ok,2018-11-02 13:16:19
XLV,1,ok,2018-11-02 13:54:09
RSX,1,ok,2018-11-02 13:16:26
TLT,1,ok,2018-11-02 13:54:29
EWJ,1,ok,2018-11-02 13:16:28
OIH,1,ok,2018-11-02 13:54:28
GLD,1,ok,2018-11-02 13:16:30
EZU,1,ok,2018-11-02 13:54:30
KRE,1,ok,2018-11-02 13:16:39
SMH,1,ok,2018-11-02 13:54:37
XLB,1,ok,2018-11-02 14:30:20
XRT,1,ok,2018-11-02 15:06:21
LQD,1,ok,2018-11-02 14:32:03
EWT,1,ok,2018-11-02 15:09:43
XLY,1,ok,2018-11-02 14:32:20
VNQ,1,ok,2018-11-02 15:10:13
EWH,1,ok,2018-11-02 14:32:18
EWW,1,ok,2018-11-02 15:10:10
XBI,1,ok,2018-11-02 14:32:26
DIA,1,ok,2018-11-02 15:10:15
EWG,1,ok,2018-11-02 14:32:24
VGK,1,ok,2018-11-02 15:10:09
IEF,1,ok,2018-11-02 14:32:35
EMB,1,ok,2018-11-02 15:10:20
FEZ,1,ok,2018-11-02 14:33:59
AGG,1,ok,2018-11-02 15:10:46
EWC,1,ok,2018-11-02 15:19:40
USDJPY,1,ok,2018-11-02 16:09:27
AUDUSD,1,ok,2018-11-02 15:59:19
USDCAD,1,ok,2018-11-02 16:42:20
EURJPY,1,ok,2018-11-02 15:59:32
NZDUSD,1,ok,2018-11-02 16:42:32
